chrom	start	end	name	gene	n_samples	median_depth_mq0	median_depth_mq20	median_retained	min_retained	max_retained	flag	xa_n_lowmapq	xa_n_with_xa	xa_modal_locus	xa_modal_fraction
chrX	124076330	124076470	STAG2_exon_26	STAG2	23	516.7	516.7	1.000	1.000	1.000	OK				
chrX	124077955	124078075	STAG2_exon_27	STAG2	23	490.9	490.9	1.000	1.000	1.000	OK				
chrX	124081378	124081527	STAG2_exon_28	STAG2	23	510.1	510.1	1.000	1.000	1.000	OK				
chrX	124083423	124083543	STAG2_exon_29	STAG2	23	503.3	503.3	1.000	1.000	1.000	OK				
chrX	124086545	124086769	STAG2_exon_30	STAG2	23	836.3	835.9	1.000	1.000	1.000	OK				
chrX	124090573	124090763	STAG2_exon_31	STAG2	23	836.9	836.8	1.000	1.000	1.000	OK				
chrX	124090847	124090967	STAG2_exon_32	STAG2	23	727.0	727.0	1.000	0.997	1.000	OK				
chrX	124094019	124094139	STAG2_exon_33	STAG2	23	561.2	561.2	1.000	1.000	1.000	OK				
chrX	124095356	124095476	STAG2_exon_34	STAG2	23	567.9	567.9	1.000	1.000	1.000	OK				
chrX	124100572	124102655	STAG2_exon_35	STAG2	23	538.5	538.5	1.000	1.000	1.000	OK				
chrX	129982637	129982757	BCORL1_exon_1	BCORL1	23	407.2	407.1	1.000	0.999	1.000	OK				
chrX	130005191	130005311	BCORL1_exon_2	BCORL1	23	599.6	599.6	1.000	1.000	1.000	OK				
chrX	130012568	130012688	BCORL1_exon_3	BCORL1	23	595.7	595.7	1.000	1.000	1.000	OK				
chrX	130012948	130016212	BCORL1_exon_4	BCORL1	23	891.2	891.2	1.000	1.000	1.000	OK				
chrX	130020983	130021149	BCORL1_exon_5	BCORL1	23	729.5	729.5	1.000	0.999	1.000	OK				
chrX	130022876	130022996	BCORL1_exon_6	BCORL1	23	570.1	570.1	1.000	1.000	1.000	OK				
chrX	130024988	130025378	BCORL1_exon_7	BCORL1	23	801.7	801.7	1.000	1.000	1.000	OK				
chrX	130028633	130028860	BCORL1_exon_8	BCORL1	23	682.8	682.8	1.000	1.000	1.000	OK				
chrX	130034453	130034675	BCORL1_exon_9	BCORL1	23	757.5	757.5	1.000	1.000	1.000	OK				
chrX	130037365	130037532	BCORL1_exon_10	BCORL1	23	697.2	697.2	1.000	1.000	1.000	OK				
chrX	130039135	130039281	BCORL1_exon_11	BCORL1	23	652.6	652.6	1.000	0.999	1.000	OK				
chrX	130050694	130050814	BCORL1_exon_12	BCORL1	23	592.1	592.1	1.000	1.000	1.000	OK				
chrX	130051858	130052015	BCORL1_exon_13	BCORL1	23	650.0	650.0	1.000	0.999	1.000	OK				
chrX	130055852	130058070	BCORL1_exon_14	BCORL1	23	649.3	649.3	1.000	1.000	1.000	OK				
chrX	134373310	134373466	PHF6_exon_1	PHF6	23	579.5	579.5	1.000	0.999	1.000	OK				
chrX	134377570	134377754	PHF6_exon_2	PHF6	23	585.8	585.8	1.000	1.000	1.000	OK				
chrX	134378003	134378123	PHF6_exon_3	PHF6	23	462.2	462.2	1.000	1.000	1.000	OK				
chrX	134393499	134393633	PHF6_exon_4	PHF6	23	506.9	506.9	1.000	1.000	1.000	OK				
chrX	134393906	134394026	PHF6_exon_5	PHF6	23	503.2	503.2	1.000	1.000	1.000	OK				
chrX	134413489	134413656	PHF6_exon_6	PHF6	23	702.1	702.1	1.000	1.000	1.000	OK				
chrX	134413821	134413965	PHF6_exon_7	PHF6	23	579.8	579.8	1.000	1.000	1.000	OK				
chrX	134415006	134415126	PHF6_exon_8	PHF6	23	499.2	499.2	1.000	1.000	1.000	OK				
chrX	134417167	134417301	PHF6_exon_9	PHF6	23	546.3	546.3	1.000	1.000	1.000	OK				
chrX	134425204	134425324	PHF6_exon_10	PHF6	23	534.9	534.9	1.000	1.000	1.000	OK				
chrX	134425659	134428789	PHF6_exon_11	PHF6	23	833.5	833.5	1.000	1.000	1.000	OK				
chrX	154762755	154762964	DKC1_5UTR	DKC1_5UTR	23	562.1	561.5	1.000	0.998	1.000	OK				
